Date,Open,High,Low,Close,Volume,MA5,MA25,RSI,MACD,Signal,entry,stop_loss,take_profit,decision,score
2026-05-27 00:00:00+09:00,1325.0,1340.0,1262.0,1291.0,245700,1329.6,1382.04,43.069008974230606,-14.775842868524023,1.8836868214643117,,,,,
2026-05-28 00:00:00+09:00,1261.0,1335.0,1261.0,1298.0,222700,1324.0,1385.96,43.66313688808561,-19.2444521585428,-2.3419409745371107,,,,,
2026-05-29 00:00:00+09:00,1328.0,1348.0,1252.0,1256.0,318400,1301.6,1386.4,40.904835025986195,-25.87661667740599,-7.048876115110888,,,,,
2026-06-01 00:00:00+09:00,1258.0,1270.0,1214.0,1239.0,244900,1280.8,1386.28,39.80863831192065,-32.133992107542326,-12.065899313597175,,,,,
2026-06-02 00:00:00+09:00,1222.0,1224.0,1174.0,1209.0,245600,1258.6,1379.44,37.87945038190881,-39.06345727807593,-17.465410906492927,,,,,
2026-06-03 00:00:00+09:00,1185.0,1217.0,1137.0,1210.0,397000,1242.4,1375.24,37.98733041475687,-43.96758574754722,-22.765845874703786,,,,,
2026-06-04 00:00:00+09:00,1150.0,1150.0,1101.0,1133.0,384400,1209.4,1365.16,33.205528458535156,-53.451246676648,-28.90292603509263,,,,,
2026-06-05 00:00:00+09:00,1130.0,1200.0,1126.0,1169.0,213800,1192.0,1357.92,37.1866137039509,-57.40053946524108,-34.60244872112232,,,,,
2026-06-08 00:00:00+09:00,1165.0,1221.0,1140.0,1165.0,344800,1177.2,1348.72,36.92328183102999,-60.159665844164465,-39.71389214573075,,,,,
2026-06-09 00:00:00+09:00,1171.0,1190.0,1133.0,1150.0,206000,1165.4,1341.04,35.89671448077296,-62.83237550464128,-44.33758881751286,,,,,
2026-06-10 00:00:00+09:00,1141.0,1142.0,1082.0,1105.0,276900,1144.4,1327.96,32.93807964950405,-67.80008392234072,-49.03008783847844,,,,,
2026-06-11 00:00:00+09:00,1069.0,1070.0,1017.0,1026.0,346500,1123.0,1312.8,28.497473248665074,-77.22150693994172,-54.6683716587711,,,,,
2026-06-12 00:00:00+09:00,1065.0,1065.0,1027.0,1038.0,288400,1096.8,1293.72,30.0403473458979,-82.76568158974374,-60.28783364496563,,,,,
2026-06-15 00:00:00+09:00,738.0,740.0,738.0,738.0,409400,1011.4,1257.24,19.001532972251425,-110.09783344825269,-70.24983360562305,,,,,
2026-06-16 00:00:00+09:00,723.0,838.0,705.0,781.0,2105100,937.6,1230.32,23.34929266124921,-126.82703694482507,-81.56527427346346,,,,,
2026-06-17 00:00:00+09:00,811.0,931.0,789.0,903.0,1873300,897.2,1206.4,34.14932426652133,-128.75644667068855,-91.00350875290847,,,,,
2026-06-18 00:00:00+09:00,865.0,936.0,861.0,899.0,777300,871.8,1184.88,33.980272171734754,-129.11987085282453,-98.6267811728917,,,,,
2026-06-19 00:00:00+09:00,869.0,880.0,836.0,840.0,428600,832.2,1160.2,31.503035246120106,-132.63970608551972,-105.42936615541731,,,,,
2026-06-22 00:00:00+09:00,870.0,990.0,861.0,990.0,941200,882.6,1143.24,42.90025213944641,-121.92003618423519,-108.7275001611809,,,,,
2026-06-23 00:00:00+09:00,1014.0,1041.0,956.0,996.0,682500,925.6,1125.68,43.306606211360695,-111.65339980933459,-109.31268009081164,,,,,
2026-06-24 00:00:00+09:00,966.0,1065.0,964.0,1031.0,409000,951.2,1112.96,45.73271353522721,-99.54531262319483,-107.35920659728829,,,,,
2026-06-25 00:00:00+09:00,1040.0,1060.0,983.0,997.0,263300,970.8,1099.8,43.77305688384248,-91.63675072381818,-104.21471542259428,,,,,
2026-06-26 00:00:00+09:00,967.0,967.0,895.0,898.0,357200,982.4,1081.0,38.588076614389536,-92.29372643543115,-101.83051762516166,,,,,
2026-06-29 00:00:00+09:00,913.0,962.0,902.0,943.0,201700,973.0,1065.0,41.95378247588529,-88.16692704782963,-99.09779950969526,,,,,
2026-06-30 00:00:00+09:00,949.0,1065.0,905.0,1048.0,554500,983.4,1054.12,48.98005391758872,-75.55285998292447,-94.38881160434111,1048.0,895.95,1352.1,ホールド,45
